emotions,genders,audio_intensity,audio_path,duration,dataset
disgust,female,normal,./data/augmented_audio\disgust_4009.wav,2.687437641723356,tess
fear,female,normal,./data/augmented_audio\fear_4010.wav,1.8685714285714285,crema
disgust,female,normal,./data/augmented_audio\disgust_4011.wav,2.2356009070294784,crema
neutral,male,normal,./data/augmented_audio\neutral_4012.wav,2.1354648526077096,crema
sad,female,high,./data/augmented_audio\sad_4013.wav,3.83718820861678,ravdess
neutral,female,normal,./data/augmented_audio\neutral_4014.wav,2.769478458049887,crema
fear,male,normal,./data/augmented_audio\fear_4015.wav,3.3033560090702947,crema
angry,male,normal,./data/augmented_audio\angry_4016.wav,2.3356916099773244,crema
happy,female,normal,./data/augmented_audio\happy_4017.wav,2.4691609977324265,crema
sad,female,normal,./data/augmented_audio\sad_4018.wav,2.3458956916099774,tess
fear,female,normal,./data/augmented_audio\fear_4019.wav,3.703718820861678,crema
happy,male,normal,./data/augmented_audio\happy_4020.wav,2.2022222222222223,crema
fear,male,normal,./data/augmented_audio\fear_4021.wav,2.5359183673469388,crema
neutral,male,normal,./data/augmented_audio\neutral_4022.wav,2.3356916099773244,crema
disgust,female,normal,./data/augmented_audio\disgust_4023.wav,2.4182766439909296,tess
happy,male,normal,./data/augmented_audio\happy_4024.wav,2.6026303854875286,crema
happy,female,normal,./data/augmented_audio\happy_4025.wav,1.8351927437641724,crema
happy,male,normal,./data/augmented_audio\happy_4026.wav,2.3690249433106576,crema
happy,female,normal,./data/augmented_audio\happy_4027.wav,1.6349659863945578,crema
disgust,male,normal,./data/augmented_audio\disgust_4028.wav,3.2699773242630386,ravdess
angry,female,normal,./data/augmented_audio\angry_4029.wav,2.1354648526077096,crema
disgust,female,normal,./data/augmented_audio\disgust_4030.wav,2.43578231292517,crema
disgust,female,normal,./data/augmented_audio\disgust_4031.wav,2.2689795918367346,crema
disgust,male,normal,./data/augmented_audio\disgust_4032.wav,2.769478458049887,crema
neutral,male,normal,./data/augmented_audio\neutral_4033.wav,2.3023129251700682,crema
neutral,female,normal,./data/augmented_audio\neutral_4034.wav,3.6369614512471657,ravdess
surprised,female,normal,./data/augmented_audio\surprised_4035.wav,2.053015873015873,tess
surprised,female,normal,./data/augmented_audio\surprised_4036.wav,2.1108390022675736,tess
happy,male,normal,./data/augmented_audio\happy_4037.wav,2.168843537414966,crema
happy,female,normal,./data/augmented_audio\happy_4038.wav,2.0020408163265304,crema
neutral,male,normal,./data/augmented_audio\neutral_4039.wav,2.1354648526077096,crema
angry,female,low,./data/augmented_audio\angry_4040.wav,2.035419501133787,crema
neutral,female,normal,./data/augmented_audio\neutral_4041.wav,2.100136054421769,tess
surprised,female,normal,./data/augmented_audio\surprised_4042.wav,2.1038548752834467,tess
disgust,male,high,./data/augmented_audio\disgust_4043.wav,2.902902494331066,crema
neutral,male,normal,./data/augmented_audio\neutral_4044.wav,2.3690249433106576,crema
disgust,female,normal,./data/augmented_audio\disgust_4045.wav,2.710702947845805,tess
fear,female,high,./data/augmented_audio\fear_4046.wav,3.603628117913832,ravdess
angry,female,normal,./data/augmented_audio\angry_4047.wav,3.2365986394557824,crema
disgust,female,normal,./data/augmented_audio\disgust_4048.wav,2.473015873015873,tess
disgust,female,normal,./data/augmented_audio\disgust_4049.wav,1.9352834467120181,crema
fear,female,normal,./data/augmented_audio\fear_4050.wav,2.168843537414966,crema
disgust,female,high,./data/augmented_audio\disgust_4051.wav,3.937278911564626,ravdess
surprised,female,normal,./data/augmented_audio\surprised_4052.wav,1.8106122448979591,tess
sad,female,normal,./data/augmented_audio\sad_4053.wav,3.0364172335600905,crema
sad,female,normal,./data/augmented_audio\sad_4054.wav,4.3710657596371885,crema
disgust,female,low,./data/augmented_audio\disgust_4055.wav,2.2689795918367346,crema
disgust,female,normal,./data/augmented_audio\disgust_4056.wav,2.3768707482993197,tess
disgust,male,normal,./data/augmented_audio\disgust_4057.wav,3.2699773242630386,crema
angry,female,normal,./data/augmented_audio\angry_4058.wav,1.9922448979591836,tess
disgust,male,low,./data/augmented_audio\disgust_4059.wav,2.6026303854875286,crema
sad,female,low,./data/augmented_audio\sad_4060.wav,1.9686621315192743,crema
disgust,female,normal,./data/augmented_audio\disgust_4061.wav,2.43578231292517,crema
angry,female,normal,./data/augmented_audio\angry_4062.wav,1.6089342403628117,tess
disgust,male,normal,./data/augmented_audio\disgust_4063.wav,2.2356009070294784,crema
angry,male,normal,./data/augmented_audio\angry_4064.wav,2.836190476190476,crema
angry,male,normal,./data/augmented_audio\angry_4065.wav,3.0030385487528344,crema
disgust,male,normal,./data/augmented_audio\disgust_4066.wav,2.8695691609977323,crema
neutral,female,normal,./data/augmented_audio\neutral_4067.wav,2.569251700680272,crema
sad,female,normal,./data/augmented_audio\sad_4068.wav,2.2689795918367346,crema
sad,female,normal,./data/augmented_audio\sad_4069.wav,2.5893877551020408,tess
fear,female,normal,./data/augmented_audio\fear_4070.wav,2.6026303854875286,crema
angry,male,normal,./data/augmented_audio\angry_4071.wav,2.035419501133787,crema
neutral,female,normal,./data/augmented_audio\neutral_4072.wav,3.1031292517006803,crema
neutral,female,normal,./data/augmented_audio\neutral_4073.wav,2.1974603174603176,tess
neutral,female,normal,./data/augmented_audio\neutral_4074.wav,2.0917460317460317,tess
fear,male,normal,./data/augmented_audio\fear_4075.wav,2.2689795918367346,crema
sad,female,normal,./data/augmented_audio\sad_4076.wav,2.2689795918367346,crema
angry,female,high,./data/augmented_audio\angry_4077.wav,4.20421768707483,ravdess
happy,female,normal,./data/augmented_audio\happy_4078.wav,2.702721088435374,crema
disgust,female,high,./data/augmented_audio\disgust_4079.wav,4.87156462585034,ravdess
disgust,male,normal,./data/augmented_audio\disgust_4080.wav,2.5025396825396826,crema
fear,male,normal,./data/augmented_audio\fear_4081.wav,2.8695691609977323,crema
fear,female,high,./data/augmented_audio\fear_4082.wav,3.4034013605442177,ravdess
happy,female,normal,./data/augmented_audio\happy_4083.wav,1.9759183673469387,tess
sad,female,high,./data/augmented_audio\sad_4084.wav,3.7704308390022674,ravdess
happy,female,normal,./data/augmented_audio\happy_4085.wav,2.936281179138322,crema
disgust,female,normal,./data/augmented_audio\disgust_4086.wav,2.5359183673469388,crema
happy,male,high,./data/augmented_audio\happy_4087.wav,3.803809523809524,ravdess
fear,female,normal,./data/augmented_audio\fear_4088.wav,1.80843537414966,tess
angry,female,high,./data/augmented_audio\angry_4089.wav,2.3356916099773244,crema
neutral,male,normal,./data/augmented_audio\neutral_4090.wav,2.3356916099773244,crema
fear,male,normal,./data/augmented_audio\fear_4091.wav,4.813151927437642,savee
neutral,male,normal,./data/augmented_audio\neutral_4092.wav,3.436780045351474,ravdess
neutral,female,normal,./data/augmented_audio\neutral_4093.wav,3.069750566893424,crema
neutral,female,normal,./data/augmented_audio\neutral_4094.wav,1.9165986394557823,tess
fear,female,normal,./data/augmented_audio\fear_4095.wav,1.6935147392290248,tess
fear,female,normal,./data/augmented_audio\fear_4096.wav,2.43578231292517,crema
fear,female,normal,./data/augmented_audio\fear_4097.wav,1.5765532879818593,tess
angry,male,high,./data/augmented_audio\angry_4098.wav,3.6370068027210882,ravdess
happy,female,low,./data/augmented_audio\happy_4099.wav,1.7351020408163265,crema
neutral,female,normal,./data/augmented_audio\neutral_4100.wav,2.5025396825396826,crema
happy,female,normal,./data/augmented_audio\happy_4101.wav,2.669342403628118,crema
fear,female,normal,./data/augmented_audio\fear_4102.wav,1.6016326530612246,crema
surprised,female,normal,./data/augmented_audio\surprised_4103.wav,1.8729251700680272,tess
happy,female,normal,./data/augmented_audio\happy_4104.wav,1.8351927437641724,crema
happy,female,normal,./data/augmented_audio\happy_4105.wav,1.8538775510204082,tess
sad,male,low,./data/augmented_audio\sad_4106.wav,1.9686621315192743,crema
fear,female,normal,./data/augmented_audio\fear_4107.wav,3.3033560090702947,crema
angry,female,normal,./data/augmented_audio\angry_4108.wav,2.1360090702947847,tess
neutral,female,normal,./data/augmented_audio\neutral_4109.wav,2.635963718820862,crema
disgust,female,normal,./data/augmented_audio\disgust_4110.wav,3.570294784580499,crema
neutral,female,normal,./data/augmented_audio\neutral_4111.wav,2.4024036281179137,crema
fear,male,high,./data/augmented_audio\fear_4112.wav,3.6370068027210882,ravdess
sad,female,normal,./data/augmented_audio\sad_4113.wav,2.6040362811791384,tess
happy,male,normal,./data/augmented_audio\happy_4114.wav,3.737097505668934,crema
fear,female,normal,./data/augmented_audio\fear_4115.wav,1.7132426303854875,tess
neutral,female,normal,./data/augmented_audio\neutral_4116.wav,3.47015873015873,ravdess
happy,male,normal,./data/augmented_audio\happy_4117.wav,1.8685260770975056,crema
happy,male,normal,./data/augmented_audio\happy_4118.wav,2.635963718820862,crema
fear,female,normal,./data/augmented_audio\fear_4119.wav,1.548344671201814,tess
neutral,female,normal,./data/augmented_audio\neutral_4120.wav,1.9128798185941043,tess
disgust,male,normal,./data/augmented_audio\disgust_4121.wav,3.5369160997732427,crema
angry,male,normal,./data/augmented_audio\angry_4122.wav,2.6026303854875286,crema
angry,female,normal,./data/augmented_audio\angry_4123.wav,2.936281179138322,crema
disgust,male,high,./data/augmented_audio\disgust_4124.wav,4.170839002267574,ravdess
disgust,female,normal,./data/augmented_audio\disgust_4125.wav,2.230521541950113,tess
neutral,male,normal,./data/augmented_audio\neutral_4126.wav,2.569251700680272,crema
disgust,male,high,./data/augmented_audio\disgust_4127.wav,3.803854875283447,ravdess
sad,male,normal,./data/augmented_audio\sad_4128.wav,2.4691609977324265,crema
disgust,female,normal,./data/augmented_audio\disgust_4129.wav,2.6026303854875286,crema
disgust,male,normal,./data/augmented_audio\disgust_4130.wav,2.836190476190476,crema
disgust,female,normal,./data/augmented_audio\disgust_4131.wav,2.311700680272109,tess
neutral,female,high,./data/augmented_audio\neutral_4132.wav,3.803809523809524,ravdess
disgust,female,normal,./data/augmented_audio\disgust_4133.wav,2.2946031746031745,tess
sad,female,normal,./data/augmented_audio\sad_4134.wav,2.3968707482993197,tess
angry,female,normal,./data/augmented_audio\angry_4135.wav,3.737097505668934,ravdess
sad,female,normal,./data/augmented_audio\sad_4136.wav,2.592244897959184,tess
neutral,female,normal,./data/augmented_audio\neutral_4137.wav,2.6026303854875286,crema
fear,female,normal,./data/augmented_audio\fear_4138.wav,2.8695691609977323,crema
angry,female,normal,./data/augmented_audio\angry_4139.wav,2.3128344671201813,tess
fear,male,normal,./data/augmented_audio\fear_4140.wav,1.7017233560090703,crema
surprised,female,high,./data/augmented_audio\surprised_4141.wav,3.670340136054422,ravdess
angry,male,normal,./data/augmented_audio\angry_4142.wav,3.2699773242630386,crema
disgust,female,normal,./data/augmented_audio\disgust_4143.wav,2.635963718820862,crema
disgust,female,normal,./data/augmented_audio\disgust_4144.wav,2.936281179138322,crema
angry,female,normal,./data/augmented_audio\angry_4145.wav,2.5025396825396826,crema
disgust,female,normal,./data/augmented_audio\disgust_4146.wav,2.141315192743764,tess
disgust,female,low,./data/augmented_audio\disgust_4147.wav,2.3356916099773244,crema
surprised,female,normal,./data/augmented_audio\surprised_4148.wav,3.436780045351474,ravdess
fear,female,normal,./data/augmented_audio\fear_4149.wav,1.7436734693877551,tess
neutral,male,normal,./data/augmented_audio\neutral_4150.wav,2.168843537414966,crema
happy,male,low,./data/augmented_audio\happy_4151.wav,2.035419501133787,crema
happy,male,normal,./data/augmented_audio\happy_4152.wav,3.47015873015873,ravdess
fear,female,normal,./data/augmented_audio\fear_4153.wav,3.3700680272108845,ravdess
sad,male,normal,./data/augmented_audio\sad_4154.wav,2.0020408163265304,crema
disgust,female,normal,./data/augmented_audio\disgust_4155.wav,2.486621315192744,tess
angry,female,high,./data/augmented_audio\angry_4156.wav,3.7704761904761903,ravdess
neutral,male,normal,./data/augmented_audio\neutral_4157.wav,2.3690249433106576,crema
sad,male,normal,./data/augmented_audio\sad_4158.wav,5.377369614512472,savee
disgust,female,normal,./data/augmented_audio\disgust_4159.wav,4.237596371882086,crema
neutral,female,normal,./data/augmented_audio\neutral_4160.wav,3.436780045351474,crema
sad,male,normal,./data/augmented_audio\sad_4161.wav,3.2032199546485263,crema
disgust,female,normal,./data/augmented_audio\disgust_4162.wav,2.670748299319728,tess
happy,female,normal,./data/augmented_audio\happy_4163.wav,2.0882086167800455,tess
disgust,female,normal,./data/augmented_audio\disgust_4164.wav,2.5141043083900225,tess
sad,male,normal,./data/augmented_audio\sad_4165.wav,2.4024036281179137,crema
neutral,male,normal,./data/augmented_audio\neutral_4166.wav,2.1021315192743764,crema
fear,female,high,./data/augmented_audio\fear_4167.wav,3.737097505668934,ravdess
neutral,female,normal,./data/augmented_audio\neutral_4168.wav,2.6026303854875286,crema
happy,female,normal,./data/augmented_audio\happy_4169.wav,1.8797278911564625,tess
fear,female,normal,./data/augmented_audio\fear_4170.wav,1.5453514739229024,tess
happy,female,normal,./data/augmented_audio\happy_4171.wav,2.2689795918367346,crema
neutral,female,normal,./data/augmented_audio\neutral_4172.wav,2.702721088435374,crema
sad,male,normal,./data/augmented_audio\sad_4173.wav,3.0364172335600905,crema
fear,female,normal,./data/augmented_audio\fear_4174.wav,1.8341043083900226,tess
sad,female,normal,./data/augmented_audio\sad_4175.wav,4.104126984126984,ravdess
angry,male,normal,./data/augmented_audio\angry_4176.wav,3.5035374149659866,ravdess
fear,female,normal,./data/augmented_audio\fear_4177.wav,3.1364625850340135,crema
sad,female,normal,./data/augmented_audio\sad_4178.wav,2.43578231292517,crema
sad,female,normal,./data/augmented_audio\sad_4179.wav,2.6026303854875286,crema
neutral,female,normal,./data/augmented_audio\neutral_4180.wav,2.3023129251700682,crema
sad,male,normal,./data/augmented_audio\sad_4181.wav,2.5025396825396826,crema
angry,male,normal,./data/augmented_audio\angry_4182.wav,3.7704761904761903,ravdess
fear,female,normal,./data/augmented_audio\fear_4183.wav,1.7091156462585033,tess
happy,female,normal,./data/augmented_audio\happy_4184.wav,1.889251700680272,tess
neutral,male,normal,./data/augmented_audio\neutral_4185.wav,2.1021315192743764,crema
neutral,male,normal,./data/augmented_audio\neutral_4186.wav,2.569251700680272,crema
neutral,female,normal,./data/augmented_audio\neutral_4187.wav,1.9757823129251701,tess
sad,female,normal,./data/augmented_audio\sad_4188.wav,2.5779138321995463,tess
fear,female,high,./data/augmented_audio\fear_4189.wav,2.836190476190476,crema
happy,male,normal,./data/augmented_audio\happy_4190.wav,2.0020408163265304,crema
disgust,female,normal,./data/augmented_audio\disgust_4191.wav,2.0020408163265304,crema
happy,female,low,./data/augmented_audio\happy_4192.wav,1.6016326530612246,crema
happy,male,normal,./data/augmented_audio\happy_4193.wav,2.2356009070294784,crema
happy,female,normal,./data/augmented_audio\happy_4194.wav,1.7017233560090703,crema
neutral,female,normal,./data/augmented_audio\neutral_4195.wav,1.9563718820861677,tess
disgust,female,normal,./data/augmented_audio\disgust_4196.wav,3.1031292517006803,crema
happy,female,normal,./data/augmented_audio\happy_4197.wav,2.0024489795918368,tess
fear,male,normal,./data/augmented_audio\fear_4198.wav,2.802857142857143,crema
disgust,female,low,./data/augmented_audio\disgust_4199.wav,2.2689795918367346,crema
fear,female,normal,./data/augmented_audio\fear_4200.wav,1.5837641723356009,tess
happy,female,normal,./data/augmented_audio\happy_4201.wav,2.0080272108843538,tess
sad,male,low,./data/augmented_audio\sad_4202.wav,2.06875283446712,crema
sad,female,normal,./data/augmented_audio\sad_4203.wav,2.1778684807256234,tess
happy,male,low,./data/augmented_audio\happy_4204.wav,2.6026303854875286,crema
disgust,female,normal,./data/augmented_audio\disgust_4205.wav,2.492562358276644,tess
fear,female,high,./data/augmented_audio\fear_4206.wav,1.9352834467120181,crema
sad,female,normal,./data/augmented_audio\sad_4207.wav,2.6165532879818594,tess
disgust,female,normal,./data/augmented_audio\disgust_4208.wav,2.4997732426303854,tess
sad,female,normal,./data/augmented_audio\sad_4209.wav,2.4132879818594106,tess
neutral,female,normal,./data/augmented_audio\neutral_4210.wav,2.207936507936508,tess
fear,female,normal,./data/augmented_audio\fear_4211.wav,3.603628117913832,crema
sad,female,normal,./data/augmented_audio\sad_4212.wav,2.669342403628118,crema
fear,male,normal,./data/augmented_audio\fear_4213.wav,2.702721088435374,crema
neutral,female,normal,./data/augmented_audio\neutral_4214.wav,1.9885714285714287,tess
fear,male,normal,./data/augmented_audio\fear_4215.wav,3.3700226757369616,crema
angry,female,normal,./data/augmented_audio\angry_4216.wav,2.836190476190476,crema
fear,female,normal,./data/augmented_audio\fear_4217.wav,2.802857142857143,crema
happy,female,normal,./data/augmented_audio\happy_4218.wav,2.0388208616780044,tess
disgust,male,normal,./data/augmented_audio\disgust_4219.wav,2.5359183673469388,crema
angry,male,normal,./data/augmented_audio\angry_4220.wav,2.06875283446712,crema
happy,female,normal,./data/augmented_audio\happy_4221.wav,1.8147845804988663,tess
happy,female,normal,./data/augmented_audio\happy_4222.wav,1.8984580498866213,tess
surprised,male,normal,./data/augmented_audio\surprised_4223.wav,4.612199546485261,savee
disgust,male,normal,./data/augmented_audio\disgust_4224.wav,2.635963718820862,crema
neutral,female,normal,./data/augmented_audio\neutral_4225.wav,1.9894784580498865,tess
fear,female,normal,./data/augmented_audio\fear_4226.wav,2.1021315192743764,crema
surprised,female,normal,./data/augmented_audio\surprised_4227.wav,3.1364625850340135,ravdess
disgust,female,high,./data/augmented_audio\disgust_4228.wav,4.63795918367347,ravdess
disgust,female,low,./data/augmented_audio\disgust_4229.wav,2.1021315192743764,crema
neutral,male,normal,./data/augmented_audio\neutral_4230.wav,2.06875283446712,crema
sad,male,normal,./data/augmented_audio\sad_4231.wav,3.1698412698412697,crema
angry,female,normal,./data/augmented_audio\angry_4232.wav,1.6733333333333333,tess
angry,female,high,./data/augmented_audio\angry_4233.wav,4.104126984126984,ravdess
fear,male,normal,./data/augmented_audio\fear_4234.wav,2.3690702947845805,crema
fear,female,normal,./data/augmented_audio\fear_4235.wav,1.6395011337868481,tess
happy,male,high,./data/augmented_audio\happy_4236.wav,1.8685260770975056,crema
neutral,male,normal,./data/augmented_audio\neutral_4237.wav,3.5035374149659866,ravdess
neutral,male,normal,./data/augmented_audio\neutral_4238.wav,3.436780045351474,ravdess
neutral,male,normal,./data/augmented_audio\neutral_4239.wav,2.168843537414966,crema
angry,female,normal,./data/augmented_audio\angry_4240.wav,2.1908843537414966,tess
neutral,male,normal,./data/augmented_audio\neutral_4241.wav,2.3356916099773244,crema
sad,male,normal,./data/augmented_audio\sad_4242.wav,2.73609977324263,crema
sad,male,normal,./data/augmented_audio\sad_4243.wav,2.5025396825396826,crema
fear,female,normal,./data/augmented_audio\fear_4244.wav,2.0020408163265304,crema
happy,male,normal,./data/augmented_audio\happy_4245.wav,2.5359183673469388,crema
angry,female,normal,./data/augmented_audio\angry_4246.wav,3.6369614512471657,crema
disgust,female,normal,./data/augmented_audio\disgust_4247.wav,2.635963718820862,crema
fear,female,low,./data/augmented_audio\fear_4248.wav,2.282721088435374,crema
sad,female,normal,./data/augmented_audio\sad_4249.wav,2.566984126984127,tess
disgust,female,normal,./data/augmented_audio\disgust_4250.wav,3.83718820861678,crema
disgust,male,high,./data/augmented_audio\disgust_4251.wav,2.3356916099773244,crema
neutral,female,normal,./data/augmented_audio\neutral_4252.wav,2.9696598639455782,crema
neutral,male,normal,./data/augmented_audio\neutral_4253.wav,3.2307936507936508,savee
angry,female,normal,./data/augmented_audio\angry_4254.wav,2.836190476190476,crema
fear,male,normal,./data/augmented_audio\fear_4255.wav,2.4691609977324265,crema
sad,female,normal,./data/augmented_audio\sad_4256.wav,2.3100680272108844,tess
disgust,male,high,./data/augmented_audio\disgust_4257.wav,1.8685260770975056,crema
sad,female,normal,./data/augmented_audio\sad_4258.wav,2.5372335600907028,tess
angry,male,normal,./data/augmented_audio\angry_4259.wav,2.802857142857143,crema
happy,female,normal,./data/augmented_audio\happy_4260.wav,2.9696598639455782,crema
surprised,male,normal,./data/augmented_audio\surprised_4261.wav,1.7048072562358276,savee
fear,male,normal,./data/augmented_audio\fear_4262.wav,2.1354648526077096,crema
neutral,male,normal,./data/augmented_audio\neutral_4263.wav,2.836190476190476,crema
neutral,female,normal,./data/augmented_audio\neutral_4264.wav,2.3189115646258505,tess
sad,female,normal,./data/augmented_audio\sad_4265.wav,2.3680272108843536,tess
neutral,female,normal,./data/augmented_audio\neutral_4266.wav,2.045124716553288,tess
fear,female,normal,./data/augmented_audio\fear_4267.wav,1.5993197278911564,tess
sad,female,normal,./data/augmented_audio\sad_4268.wav,2.635963718820862,crema
fear,female,normal,./data/augmented_audio\fear_4269.wav,1.9686621315192743,crema
neutral,female,normal,./data/augmented_audio\neutral_4270.wav,2.2022222222222223,crema
neutral,female,normal,./data/augmented_audio\neutral_4271.wav,2.1458049886621313,tess
happy,male,normal,./data/augmented_audio\happy_4272.wav,3.3033560090702947,ravdess
neutral,female,normal,./data/augmented_audio\neutral_4273.wav,2.035419501133787,crema
neutral,male,normal,./data/augmented_audio\neutral_4274.wav,2.06875283446712,crema
surprised,female,normal,./data/augmented_audio\surprised_4275.wav,1.9277097505668934,tess
sad,male,normal,./data/augmented_audio\sad_4276.wav,3.3033560090702947,crema
fear,male,normal,./data/augmented_audio\fear_4277.wav,2.5359183673469388,crema
happy,female,normal,./data/augmented_audio\happy_4278.wav,3.603628117913832,ravdess
angry,male,normal,./data/augmented_audio\angry_4279.wav,2.2756009070294785,crema
disgust,female,normal,./data/augmented_audio\disgust_4280.wav,2.542448979591837,tess
angry,male,high,./data/augmented_audio\angry_4281.wav,3.670340136054422,ravdess
neutral,male,normal,./data/augmented_audio\neutral_4282.wav,2.4024036281179137,crema
sad,female,low,./data/augmented_audio\sad_4283.wav,1.7684807256235828,crema
sad,male,normal,./data/augmented_audio\sad_4284.wav,4.570249433106576,savee
happy,female,normal,./data/augmented_audio\happy_4285.wav,1.7833560090702947,tess
fear,male,normal,./data/augmented_audio\fear_4286.wav,1.9686621315192743,crema
disgust,female,normal,./data/augmented_audio\disgust_4287.wav,3.0364172335600905,crema
neutral,female,normal,./data/augmented_audio\neutral_4288.wav,2.0820861678004534,tess
disgust,male,low,./data/augmented_audio\disgust_4289.wav,2.4024036281179137,crema
neutral,male,normal,./data/augmented_audio\neutral_4290.wav,2.43578231292517,crema
happy,male,normal,./data/augmented_audio\happy_4291.wav,2.569251700680272,crema
angry,female,normal,./data/augmented_audio\angry_4292.wav,1.8969614512471655,tess
disgust,female,normal,./data/augmented_audio\disgust_4293.wav,2.5025396825396826,crema
happy,female,normal,./data/augmented_audio\happy_4294.wav,2.669342403628118,crema
sad,male,high,./data/augmented_audio\sad_4295.wav,2.2689795918367346,crema
sad,female,normal,./data/augmented_audio\sad_4296.wav,3.4034013605442177,crema
neutral,female,normal,./data/augmented_audio\neutral_4297.wav,1.9103401360544219,tess
neutral,female,normal,./data/augmented_audio\neutral_4298.wav,2.3356916099773244,crema
angry,female,normal,./data/augmented_audio\angry_4299.wav,1.546984126984127,tess
disgust,female,normal,./data/augmented_audio\disgust_4300.wav,2.7508390022675737,tess
surprised,female,normal,./data/augmented_audio\surprised_4301.wav,1.802267573696145,tess
disgust,male,normal,./data/augmented_audio\disgust_4302.wav,3.4034013605442177,ravdess
fear,female,high,./data/augmented_audio\fear_4303.wav,2.3356916099773244,crema
happy,male,normal,./data/augmented_audio\happy_4304.wav,2.669342403628118,crema
disgust,male,normal,./data/augmented_audio\disgust_4305.wav,2.702721088435374,crema
happy,male,normal,./data/augmented_audio\happy_4306.wav,3.6667120181405894,savee
angry,female,normal,./data/augmented_audio\angry_4307.wav,2.5025396825396826,crema
fear,female,high,./data/augmented_audio\fear_4308.wav,3.703718820861678,ravdess
angry,male,normal,./data/augmented_audio\angry_4309.wav,2.569251700680272,crema
disgust,female,normal,./data/augmented_audio\disgust_4310.wav,3.0030385487528344,crema
happy,female,normal,./data/augmented_audio\happy_4311.wav,1.808888888888889,tess
fear,female,normal,./data/augmented_audio\fear_4312.wav,3.670340136054422,ravdess
angry,male,high,./data/augmented_audio\angry_4313.wav,3.4034013605442177,ravdess
disgust,male,normal,./data/augmented_audio\disgust_4314.wav,3.0364172335600905,crema
fear,female,normal,./data/augmented_audio\fear_4315.wav,1.66421768707483,tess
sad,female,high,./data/augmented_audio\sad_4316.wav,3.83718820861678,ravdess
angry,female,normal,./data/augmented_audio\angry_4317.wav,2.569251700680272,crema
surprised,female,normal,./data/augmented_audio\surprised_4318.wav,1.9134240362811792,tess
happy,male,low,./data/augmented_audio\happy_4319.wav,1.801814058956916,crema
neutral,female,normal,./data/augmented_audio\neutral_4320.wav,2.8695238095238094,crema
angry,female,normal,./data/augmented_audio\angry_4321.wav,3.1031292517006803,crema
neutral,male,normal,./data/augmented_audio\neutral_4322.wav,3.2756916099773243,savee
fear,male,normal,./data/augmented_audio\fear_4323.wav,2.5359183673469388,crema
neutral,female,normal,./data/augmented_audio\neutral_4324.wav,2.1169614512471657,tess
angry,female,normal,./data/augmented_audio\angry_4325.wav,2.936281179138322,crema
angry,male,normal,./data/augmented_audio\angry_4326.wav,3.069750566893424,crema
angry,female,normal,./data/augmented_audio\angry_4327.wav,2.1053514739229024,tess
fear,female,normal,./data/augmented_audio\fear_4328.wav,2.43578231292517,crema
surprised,female,normal,./data/augmented_audio\surprised_4329.wav,2.290566893424036,tess
disgust,female,normal,./data/augmented_audio\disgust_4330.wav,2.6100680272108843,tess
neutral,male,normal,./data/augmented_audio\neutral_4331.wav,1.6526530612244898,savee
sad,female,normal,./data/augmented_audio\sad_4332.wav,2.2756009070294785,crema
fear,male,normal,./data/augmented_audio\fear_4333.wav,2.035419501133787,crema
angry,female,normal,./data/augmented_audio\angry_4334.wav,1.4826757369614512,tess
angry,female,normal,./data/augmented_audio\angry_4335.wav,3.737097505668934,ravdess
fear,female,normal,./data/augmented_audio\fear_4336.wav,2.6026303854875286,crema
fear,female,normal,./data/augmented_audio\fear_4337.wav,3.47015873015873,crema
happy,female,normal,./data/augmented_audio\happy_4338.wav,2.1885260770975057,tess
angry,female,normal,./data/augmented_audio\angry_4339.wav,1.4945578231292518,tess
disgust,male,normal,./data/augmented_audio\disgust_4340.wav,3.6369614512471657,ravdess
happy,male,normal,./data/augmented_audio\happy_4341.wav,2.2022222222222223,crema
disgust,male,normal,./data/augmented_audio\disgust_4342.wav,2.9696598639455782,crema
angry,male,normal,./data/augmented_audio\angry_4343.wav,3.0030385487528344,crema
disgust,female,normal,./data/augmented_audio\disgust_4344.wav,3.970657596371882,crema
angry,male,normal,./data/augmented_audio\angry_4345.wav,2.73609977324263,crema
sad,female,normal,./data/augmented_audio\sad_4346.wav,3.670340136054422,ravdess
fear,male,normal,./data/augmented_audio\fear_4347.wav,1.8351927437641724,crema
fear,male,normal,./data/augmented_audio\fear_4348.wav,2.6026303854875286,crema
fear,female,normal,./data/augmented_audio\fear_4349.wav,2.0397278911564625,tess
sad,female,normal,./data/augmented_audio\sad_4350.wav,2.6026303854875286,crema
surprised,male,high,./data/augmented_audio\surprised_4351.wav,3.570249433106576,ravdess
surprised,male,normal,./data/augmented_audio\surprised_4352.wav,2.641541950113379,savee
angry,female,normal,./data/augmented_audio\angry_4353.wav,2.43578231292517,crema
sad,male,normal,./data/augmented_audio\sad_4354.wav,2.06875283446712,crema
disgust,male,normal,./data/augmented_audio\disgust_4355.wav,4.4025396825396825,savee
neutral,male,normal,./data/augmented_audio\neutral_4356.wav,1.9352834467120181,crema
sad,male,normal,./data/augmented_audio\sad_4357.wav,2.4691609977324265,crema
fear,male,normal,./data/augmented_audio\fear_4358.wav,2.06875283446712,crema
angry,male,normal,./data/augmented_audio\angry_4359.wav,2.3690249433106576,crema
fear,female,normal,./data/augmented_audio\fear_4360.wav,4.104126984126984,ravdess
angry,female,normal,./data/augmented_audio\angry_4361.wav,2.3356916099773244,crema
