emotions,genders,audio_intensity,audio_path,duration,dataset
angry,male,normal,./data/augmented_audio\angry_3447.wav,2.2022222222222223,crema
fear,female,normal,./data/augmented_audio\fear_3448.wav,1.5933786848072562,tess
happy,female,normal,./data/augmented_audio\happy_3449.wav,1.9618594104308391,tess
disgust,female,high,./data/augmented_audio\disgust_3450.wav,3.937278911564626,ravdess
fear,male,normal,./data/augmented_audio\fear_3451.wav,1.7351020408163265,crema
sad,female,normal,./data/augmented_audio\sad_3452.wav,4.3710657596371885,crema
angry,male,normal,./data/augmented_audio\angry_3453.wav,3.4034013605442177,crema
sad,female,normal,./data/augmented_audio\sad_3454.wav,2.5025396825396826,crema
disgust,male,high,./data/augmented_audio\disgust_3455.wav,2.902902494331066,crema
disgust,female,normal,./data/augmented_audio\disgust_3456.wav,2.4280272108843537,tess
disgust,female,normal,./data/augmented_audio\disgust_3457.wav,2.43578231292517,crema
angry,female,normal,./data/augmented_audio\angry_3458.wav,2.023265306122449,tess
happy,female,normal,./data/augmented_audio\happy_3459.wav,2.052607709750567,tess
angry,male,normal,./data/augmented_audio\angry_3460.wav,1.8685260770975056,crema
angry,male,normal,./data/augmented_audio\angry_3461.wav,3.0030385487528344,crema
angry,male,normal,./data/augmented_audio\angry_3462.wav,2.4024036281179137,crema
disgust,female,normal,./data/augmented_audio\disgust_3463.wav,3.3327891156462583,crema
angry,female,normal,./data/augmented_audio\angry_3464.wav,3.069750566893424,crema
neutral,female,normal,./data/augmented_audio\neutral_3465.wav,3.1031292517006803,crema
neutral,male,normal,./data/augmented_audio\neutral_3466.wav,2.802857142857143,crema
angry,female,normal,./data/augmented_audio\angry_3467.wav,1.5921541950113378,tess
happy,female,normal,./data/augmented_audio\happy_3468.wav,2.0252154195011336,tess
angry,female,high,./data/augmented_audio\angry_3469.wav,4.20421768707483,ravdess
disgust,male,normal,./data/augmented_audio\disgust_3470.wav,2.2689795918367346,crema
disgust,female,high,./data/augmented_audio\disgust_3471.wav,4.87156462585034,ravdess
fear,female,normal,./data/augmented_audio\fear_3472.wav,1.5406349206349206,tess
fear,female,high,./data/augmented_audio\fear_3473.wav,3.4034013605442177,ravdess
fear,male,high,./data/augmented_audio\fear_3474.wav,1.9352834467120181,crema
happy,female,low,./data/augmented_audio\happy_3475.wav,1.5015419501133787,crema
sad,male,normal,./data/augmented_audio\sad_3476.wav,2.168843537414966,crema
neutral,male,normal,./data/augmented_audio\neutral_3477.wav,2.5025396825396826,crema
happy,male,high,./data/augmented_audio\happy_3478.wav,3.803809523809524,ravdess
fear,male,normal,./data/augmented_audio\fear_3479.wav,2.3356916099773244,crema
surprised,female,normal,./data/augmented_audio\surprised_3480.wav,1.701451247165533,tess
neutral,female,normal,./data/augmented_audio\neutral_3481.wav,2.5025396825396826,crema
neutral,male,normal,./data/augmented_audio\neutral_3482.wav,3.436780045351474,ravdess
disgust,female,normal,./data/augmented_audio\disgust_3483.wav,2.753469387755102,tess
angry,male,normal,./data/augmented_audio\angry_3484.wav,2.06875283446712,crema
sad,male,normal,./data/augmented_audio\sad_3485.wav,2.1354648526077096,crema
angry,female,normal,./data/augmented_audio\angry_3486.wav,1.6526530612244898,tess
angry,male,high,./data/augmented_audio\angry_3487.wav,3.6370068027210882,ravdess
angry,female,normal,./data/augmented_audio\angry_3488.wav,2.0507936507936506,tess
fear,female,normal,./data/augmented_audio\fear_3489.wav,1.3119274376417234,tess
neutral,female,normal,./data/augmented_audio\neutral_3490.wav,2.5025396825396826,crema
sad,male,normal,./data/augmented_audio\sad_3491.wav,3.1698412698412697,crema
fear,female,normal,./data/augmented_audio\fear_3492.wav,1.428390022675737,tess
disgust,female,normal,./data/augmented_audio\disgust_3493.wav,2.3589569160997734,tess
disgust,female,normal,./data/augmented_audio\disgust_3494.wav,2.627845804988662,tess
happy,female,normal,./data/augmented_audio\happy_3495.wav,2.06875283446712,crema
sad,female,normal,./data/augmented_audio\sad_3496.wav,1.8685714285714285,crema
sad,female,normal,./data/augmented_audio\sad_3497.wav,2.4024036281179137,crema
happy,female,normal,./data/augmented_audio\happy_3498.wav,2.5025396825396826,crema
happy,female,normal,./data/augmented_audio\happy_3499.wav,1.9678004535147393,tess
sad,male,low,./data/augmented_audio\sad_3500.wav,1.9686621315192743,crema
fear,male,normal,./data/augmented_audio\fear_3501.wav,4.1374603174603175,crema
disgust,male,normal,./data/augmented_audio\disgust_3502.wav,2.2689795918367346,crema
fear,female,normal,./data/augmented_audio\fear_3503.wav,2.0385034013605443,tess
disgust,female,normal,./data/augmented_audio\disgust_3504.wav,3.436780045351474,crema
fear,female,normal,./data/augmented_audio\fear_3505.wav,1.9352834467120181,crema
fear,female,normal,./data/augmented_audio\fear_3506.wav,3.3033560090702947,crema
disgust,male,normal,./data/augmented_audio\disgust_3507.wav,2.702721088435374,crema
disgust,male,normal,./data/augmented_audio\disgust_3508.wav,2.06875283446712,crema
neutral,female,normal,./data/augmented_audio\neutral_3509.wav,2.635963718820862,crema
disgust,female,normal,./data/augmented_audio\disgust_3510.wav,3.570294784580499,crema
disgust,female,normal,./data/augmented_audio\disgust_3511.wav,2.6011337868480724,tess
disgust,female,normal,./data/augmented_audio\disgust_3512.wav,2.9696598639455782,crema
fear,male,high,./data/augmented_audio\fear_3513.wav,3.6370068027210882,ravdess
sad,female,normal,./data/augmented_audio\sad_3514.wav,2.2495691609977326,tess
surprised,female,normal,./data/augmented_audio\surprised_3515.wav,1.8656689342403627,tess
angry,male,normal,./data/augmented_audio\angry_3516.wav,2.06875283446712,crema
fear,female,normal,./data/augmented_audio\fear_3517.wav,3.0364172335600905,crema
happy,female,normal,./data/augmented_audio\happy_3518.wav,2.035419501133787,crema
fear,female,normal,./data/augmented_audio\fear_3519.wav,3.1031292517006803,crema
angry,male,high,./data/augmented_audio\angry_3520.wav,2.3690702947845805,crema
neutral,female,normal,./data/augmented_audio\neutral_3521.wav,3.47015873015873,ravdess
happy,male,normal,./data/augmented_audio\happy_3522.wav,1.8685260770975056,crema
sad,female,normal,./data/augmented_audio\sad_3523.wav,2.2188662131519274,tess
neutral,female,normal,./data/augmented_audio\neutral_3524.wav,2.3690249433106576,crema
surprised,male,high,./data/augmented_audio\surprised_3525.wav,3.2699773242630386,ravdess
happy,female,normal,./data/augmented_audio\happy_3526.wav,1.952607709750567,tess
angry,female,normal,./data/augmented_audio\angry_3527.wav,2.11124716553288,tess
happy,female,normal,./data/augmented_audio\happy_3528.wav,2.2022222222222223,crema
angry,female,normal,./data/augmented_audio\angry_3529.wav,1.6704761904761904,tess
happy,male,normal,./data/augmented_audio\happy_3530.wav,2.3690702947845805,crema
neutral,male,high,./data/augmented_audio\neutral_3531.wav,4.6046258503401365,ravdess
neutral,male,normal,./data/augmented_audio\neutral_3532.wav,2.1354648526077096,crema
neutral,female,normal,./data/augmented_audio\neutral_3533.wav,2.1021315192743764,crema
disgust,female,normal,./data/augmented_audio\disgust_3534.wav,2.173968253968254,tess
angry,male,normal,./data/augmented_audio\angry_3535.wav,2.2022222222222223,crema
fear,male,normal,./data/augmented_audio\fear_3536.wav,2.035419501133787,crema
surprised,female,normal,./data/augmented_audio\surprised_3537.wav,1.9133333333333333,tess
disgust,male,normal,./data/augmented_audio\disgust_3538.wav,2.9696598639455782,crema
fear,male,normal,./data/augmented_audio\fear_3539.wav,2.635963718820862,crema
surprised,female,normal,./data/augmented_audio\surprised_3540.wav,1.8280725623582768,tess
angry,female,normal,./data/augmented_audio\angry_3541.wav,2.936281179138322,crema
disgust,male,high,./data/augmented_audio\disgust_3542.wav,4.170839002267574,ravdess
fear,male,normal,./data/augmented_audio\fear_3543.wav,3.3033560090702947,crema
happy,male,normal,./data/augmented_audio\happy_3544.wav,2.6026303854875286,crema
angry,male,normal,./data/augmented_audio\angry_3545.wav,1.9352834467120181,crema
disgust,female,high,./data/augmented_audio\disgust_3546.wav,3.1698412698412697,crema
neutral,male,normal,./data/augmented_audio\neutral_3547.wav,2.569251700680272,crema
fear,female,normal,./data/augmented_audio\fear_3548.wav,3.670340136054422,crema
fear,female,normal,./data/augmented_audio\fear_3549.wav,2.282721088435374,crema
sad,male,normal,./data/augmented_audio\sad_3550.wav,2.769478458049887,crema
disgust,male,normal,./data/augmented_audio\disgust_3551.wav,3.0030385487528344,crema
disgust,male,high,./data/augmented_audio\disgust_3552.wav,3.803854875283447,ravdess
sad,female,normal,./data/augmented_audio\sad_3553.wav,3.436780045351474,crema
disgust,female,normal,./data/augmented_audio\disgust_3554.wav,2.6026303854875286,crema
fear,male,normal,./data/augmented_audio\fear_3555.wav,3.3033106575963718,ravdess
angry,female,normal,./data/augmented_audio\angry_3556.wav,2.635963718820862,crema
fear,female,normal,./data/augmented_audio\fear_3557.wav,1.5830839002267574,tess
neutral,male,normal,./data/augmented_audio\neutral_3558.wav,2.836190476190476,crema
neutral,female,normal,./data/augmented_audio\neutral_3559.wav,2.168843537414966,crema
sad,female,normal,./data/augmented_audio\sad_3560.wav,2.669342403628118,crema
neutral,female,high,./data/augmented_audio\neutral_3561.wav,3.803809523809524,ravdess
happy,female,normal,./data/augmented_audio\happy_3562.wav,1.8635827664399094,tess
happy,female,normal,./data/augmented_audio\happy_3563.wav,1.966031746031746,tess
fear,female,normal,./data/augmented_audio\fear_3564.wav,3.4034013605442177,crema
happy,female,normal,./data/augmented_audio\happy_3565.wav,1.9785941043083901,tess
sad,male,low,./data/augmented_audio\sad_3566.wav,1.8351927437641724,crema
angry,female,normal,./data/augmented_audio\angry_3567.wav,2.3356916099773244,crema
angry,female,normal,./data/augmented_audio\angry_3568.wav,3.737097505668934,ravdess
neutral,female,normal,./data/augmented_audio\neutral_3569.wav,1.980907029478458,tess
angry,female,normal,./data/augmented_audio\angry_3570.wav,2.20562358276644,tess
fear,female,normal,./data/augmented_audio\fear_3571.wav,1.6201814058956916,tess
angry,male,low,./data/augmented_audio\angry_3572.wav,1.7351020408163265,crema
fear,male,normal,./data/augmented_audio\fear_3573.wav,2.635963718820862,crema
disgust,male,low,./data/augmented_audio\disgust_3574.wav,3.0364172335600905,crema
fear,male,normal,./data/augmented_audio\fear_3575.wav,1.7017233560090703,crema
neutral,female,high,./data/augmented_audio\neutral_3576.wav,4.13750566893424,ravdess
surprised,female,high,./data/augmented_audio\surprised_3577.wav,3.670340136054422,ravdess
angry,male,normal,./data/augmented_audio\angry_3578.wav,3.2699773242630386,crema
disgust,female,normal,./data/augmented_audio\disgust_3579.wav,2.635963718820862,crema
sad,female,normal,./data/augmented_audio\sad_3580.wav,2.43578231292517,crema
neutral,female,normal,./data/augmented_audio\neutral_3581.wav,2.068979591836735,tess
neutral,female,normal,./data/augmented_audio\neutral_3582.wav,1.9798185941043085,tess
fear,female,normal,./data/augmented_audio\fear_3583.wav,3.4034467120181406,ravdess
sad,female,normal,./data/augmented_audio\sad_3584.wav,2.4461224489795916,tess
happy,female,normal,./data/augmented_audio\happy_3585.wav,2.282721088435374,crema
disgust,female,normal,./data/augmented_audio\disgust_3586.wav,2.73609977324263,crema
sad,female,normal,./data/augmented_audio\sad_3587.wav,3.0364172335600905,crema
surprised,female,normal,./data/augmented_audio\surprised_3588.wav,3.436780045351474,ravdess
sad,female,normal,./data/augmented_audio\sad_3589.wav,2.43578231292517,crema
neutral,female,normal,./data/augmented_audio\neutral_3590.wav,2.1354648526077096,crema
neutral,female,normal,./data/augmented_audio\neutral_3591.wav,1.937233560090703,tess
surprised,female,normal,./data/augmented_audio\surprised_3592.wav,2.3947392290249434,tess
happy,male,normal,./data/augmented_audio\happy_3593.wav,3.47015873015873,ravdess
disgust,male,normal,./data/augmented_audio\disgust_3594.wav,2.669342403628118,crema
fear,female,normal,./data/augmented_audio\fear_3595.wav,3.3700680272108845,ravdess
happy,female,normal,./data/augmented_audio\happy_3596.wav,1.7833560090702947,tess
disgust,female,normal,./data/augmented_audio\disgust_3597.wav,2.6026303854875286,crema
sad,male,high,./data/augmented_audio\sad_3598.wav,3.937278911564626,ravdess
sad,female,normal,./data/augmented_audio\sad_3599.wav,2.443174603174603,tess
angry,female,high,./data/augmented_audio\angry_3600.wav,3.7704761904761903,ravdess
disgust,female,normal,./data/augmented_audio\disgust_3601.wav,2.526666666666667,tess
surprised,female,normal,./data/augmented_audio\surprised_3602.wav,1.8364172335600908,tess
disgust,female,normal,./data/augmented_audio\disgust_3603.wav,4.237596371882086,crema
neutral,female,normal,./data/augmented_audio\neutral_3604.wav,3.436780045351474,crema
happy,male,normal,./data/augmented_audio\happy_3605.wav,2.2022222222222223,crema
sad,female,normal,./data/augmented_audio\sad_3606.wav,2.8045804988662133,tess
disgust,female,normal,./data/augmented_audio\disgust_3607.wav,2.313877551020408,tess
fear,male,normal,./data/augmented_audio\fear_3608.wav,3.6370068027210882,ravdess
angry,female,low,./data/augmented_audio\angry_3609.wav,2.168843537414966,crema
sad,male,normal,./data/augmented_audio\sad_3610.wav,2.3690249433106576,crema
sad,female,normal,./data/augmented_audio\sad_3611.wav,3.6369614512471657,ravdess
sad,male,normal,./data/augmented_audio\sad_3612.wav,2.4024036281179137,crema
happy,male,low,./data/augmented_audio\happy_3613.wav,2.43578231292517,crema
fear,female,high,./data/augmented_audio\fear_3614.wav,3.737097505668934,ravdess
sad,male,normal,./data/augmented_audio\sad_3615.wav,2.4691609977324265,crema
fear,male,normal,./data/augmented_audio\fear_3616.wav,2.635963718820862,crema
disgust,female,normal,./data/augmented_audio\disgust_3617.wav,2.802857142857143,crema
angry,female,normal,./data/augmented_audio\angry_3618.wav,1.5053968253968253,tess
fear,male,normal,./data/augmented_audio\fear_3619.wav,2.769478458049887,crema
disgust,female,high,./data/augmented_audio\disgust_3620.wav,2.3356916099773244,crema
fear,male,normal,./data/augmented_audio\fear_3621.wav,2.802857142857143,crema
fear,male,normal,./data/augmented_audio\fear_3622.wav,2.702721088435374,crema
surprised,male,high,./data/augmented_audio\surprised_3623.wav,3.4034013605442177,ravdess
happy,male,low,./data/augmented_audio\happy_3624.wav,1.7684807256235828,crema
sad,female,normal,./data/augmented_audio\sad_3625.wav,2.5969614512471657,tess
sad,female,normal,./data/augmented_audio\sad_3626.wav,4.104126984126984,ravdess
fear,female,normal,./data/augmented_audio\fear_3627.wav,1.2978684807256236,tess
angry,female,normal,./data/augmented_audio\angry_3628.wav,2.3128344671201813,tess
happy,female,high,./data/augmented_audio\happy_3629.wav,1.901904761904762,crema
sad,male,low,./data/augmented_audio\sad_3630.wav,2.43578231292517,crema
sad,female,normal,./data/augmented_audio\sad_3631.wav,2.4770521541950115,tess
angry,female,normal,./data/augmented_audio\angry_3632.wav,3.2699773242630386,crema
disgust,male,normal,./data/augmented_audio\disgust_3633.wav,2.702721088435374,crema
disgust,female,normal,./data/augmented_audio\disgust_3634.wav,3.2699773242630386,crema
angry,male,normal,./data/augmented_audio\angry_3635.wav,2.3690249433106576,crema
fear,female,normal,./data/augmented_audio\fear_3636.wav,2.669342403628118,crema
happy,female,low,./data/augmented_audio\happy_3637.wav,1.534875283446712,crema
sad,female,normal,./data/augmented_audio\sad_3638.wav,2.3132426303854876,tess
sad,female,normal,./data/augmented_audio\sad_3639.wav,2.6274829931972787,tess
fear,female,normal,./data/augmented_audio\fear_3640.wav,1.7017233560090703,crema
happy,male,normal,./data/augmented_audio\happy_3641.wav,2.282721088435374,crema
sad,male,high,./data/augmented_audio\sad_3642.wav,3.2699319727891156,ravdess
angry,male,normal,./data/augmented_audio\angry_3643.wav,3.7704761904761903,ravdess
angry,female,normal,./data/augmented_audio\angry_3644.wav,1.472607709750567,tess
disgust,female,normal,./data/augmented_audio\disgust_3645.wav,2.432063492063492,tess
neutral,male,normal,./data/augmented_audio\neutral_3646.wav,2.1021315192743764,crema
angry,male,normal,./data/augmented_audio\angry_3647.wav,2.2689795918367346,crema
neutral,female,normal,./data/augmented_audio\neutral_3648.wav,1.932562358276644,tess
angry,male,normal,./data/augmented_audio\angry_3649.wav,3.2032199546485263,crema
fear,female,high,./data/augmented_audio\fear_3650.wav,2.836190476190476,crema
happy,female,normal,./data/augmented_audio\happy_3651.wav,1.9985487528344672,tess
fear,female,normal,./data/augmented_audio\fear_3652.wav,3.2032199546485263,crema
disgust,female,high,./data/augmented_audio\disgust_3653.wav,3.8705668934240363,ravdess
angry,female,normal,./data/augmented_audio\angry_3654.wav,2.9696598639455782,crema
surprised,male,high,./data/augmented_audio\surprised_3655.wav,3.2032199546485263,ravdess
surprised,female,normal,./data/augmented_audio\surprised_3656.wav,2.1353287981859412,tess
angry,male,normal,./data/augmented_audio\angry_3657.wav,2.702721088435374,crema
disgust,female,high,./data/augmented_audio\disgust_3658.wav,2.3356916099773244,crema
angry,female,normal,./data/augmented_audio\angry_3659.wav,2.702721088435374,crema
disgust,female,normal,./data/augmented_audio\disgust_3660.wav,2.3649433106575963,tess
neutral,male,normal,./data/augmented_audio\neutral_3661.wav,2.669342403628118,crema
disgust,male,normal,./data/augmented_audio\disgust_3662.wav,3.570294784580499,crema
disgust,female,normal,./data/augmented_audio\disgust_3663.wav,3.1031292517006803,crema
fear,male,normal,./data/augmented_audio\fear_3664.wav,2.836190476190476,crema
sad,male,normal,./data/augmented_audio\sad_3665.wav,2.4024036281179137,crema
disgust,female,low,./data/augmented_audio\disgust_3666.wav,2.2689795918367346,crema
disgust,male,normal,./data/augmented_audio\disgust_3667.wav,3.5035374149659866,crema
surprised,female,normal,./data/augmented_audio\surprised_3668.wav,1.9880272108843537,tess
disgust,male,normal,./data/augmented_audio\disgust_3669.wav,2.6026303854875286,crema
neutral,female,normal,./data/augmented_audio\neutral_3670.wav,2.702721088435374,crema
surprised,female,normal,./data/augmented_audio\surprised_3671.wav,2.302766439909297,tess
disgust,female,normal,./data/augmented_audio\disgust_3672.wav,2.492562358276644,tess
angry,female,normal,./data/augmented_audio\angry_3673.wav,2.172517006802721,tess
fear,female,normal,./data/augmented_audio\fear_3674.wav,1.7058049886621316,tess
sad,female,normal,./data/augmented_audio\sad_3675.wav,2.2689795918367346,crema
angry,male,low,./data/augmented_audio\angry_3676.wav,2.3356916099773244,crema
sad,female,normal,./data/augmented_audio\sad_3677.wav,1.9686621315192743,crema
disgust,male,normal,./data/augmented_audio\disgust_3678.wav,3.1698412698412697,crema
sad,female,normal,./data/augmented_audio\sad_3679.wav,2.702721088435374,crema
sad,male,low,./data/augmented_audio\sad_3680.wav,2.2022222222222223,crema
disgust,male,normal,./data/augmented_audio\disgust_3681.wav,3.0030385487528344,crema
angry,female,normal,./data/augmented_audio\angry_3682.wav,1.4826757369614512,tess
fear,male,normal,./data/augmented_audio\fear_3683.wav,2.5025396825396826,crema
neutral,female,normal,./data/augmented_audio\neutral_3684.wav,2.6026303854875286,crema
sad,female,high,./data/augmented_audio\sad_3685.wav,3.83718820861678,crema
neutral,female,normal,./data/augmented_audio\neutral_3686.wav,2.085124716553288,tess
happy,male,normal,./data/augmented_audio\happy_3687.wav,2.836190476190476,crema
sad,female,normal,./data/augmented_audio\sad_3688.wav,2.246031746031746,tess
fear,female,normal,./data/augmented_audio\fear_3689.wav,1.8830385487528345,tess
neutral,female,normal,./data/augmented_audio\neutral_3690.wav,1.9563718820861677,tess
fear,female,normal,./data/augmented_audio\fear_3691.wav,1.673015873015873,tess
happy,male,normal,./data/augmented_audio\happy_3692.wav,2.3690249433106576,crema
fear,female,normal,./data/augmented_audio\fear_3693.wav,3.603628117913832,crema
surprised,female,normal,./data/augmented_audio\surprised_3694.wav,3.570294784580499,ravdess
angry,male,normal,./data/augmented_audio\angry_3695.wav,3.0030385487528344,crema
fear,female,normal,./data/augmented_audio\fear_3696.wav,1.6567346938775511,tess
surprised,female,normal,./data/augmented_audio\surprised_3697.wav,1.8793197278911564,tess
angry,female,normal,./data/augmented_audio\angry_3698.wav,2.836190476190476,crema
fear,male,normal,./data/augmented_audio\fear_3699.wav,2.4691609977324265,crema
happy,female,normal,./data/augmented_audio\happy_3700.wav,2.06875283446712,crema
disgust,female,normal,./data/augmented_audio\disgust_3701.wav,2.4648979591836735,tess
angry,female,normal,./data/augmented_audio\angry_3702.wav,3.3700226757369616,crema
happy,female,normal,./data/augmented_audio\happy_3703.wav,2.6026303854875286,crema
surprised,female,normal,./data/augmented_audio\surprised_3704.wav,2.015374149659864,tess
sad,female,normal,./data/augmented_audio\sad_3705.wav,2.1021315192743764,crema
fear,female,normal,./data/augmented_audio\fear_3706.wav,1.7350566893424035,tess
disgust,female,normal,./data/augmented_audio\disgust_3707.wav,2.4997732426303854,tess
surprised,female,normal,./data/augmented_audio\surprised_3708.wav,1.928344671201814,tess
happy,female,normal,./data/augmented_audio\happy_3709.wav,1.7684807256235828,crema
neutral,male,normal,./data/augmented_audio\neutral_3710.wav,2.5359183673469388,crema
angry,female,normal,./data/augmented_audio\angry_3711.wav,3.9039002267573695,ravdess
sad,female,normal,./data/augmented_audio\sad_3712.wav,2.459501133786848,tess
surprised,female,high,./data/augmented_audio\surprised_3713.wav,3.2365986394557824,ravdess
fear,female,normal,./data/augmented_audio\fear_3714.wav,1.5183219954648526,tess
happy,male,normal,./data/augmented_audio\happy_3715.wav,2.0020408163265304,crema
surprised,female,normal,./data/augmented_audio\surprised_3716.wav,3.1364625850340135,ravdess
disgust,female,high,./data/augmented_audio\disgust_3717.wav,4.63795918367347,ravdess
angry,female,normal,./data/augmented_audio\angry_3718.wav,2.669342403628118,crema
angry,female,normal,./data/augmented_audio\angry_3719.wav,3.2032199546485263,crema
fear,female,high,./data/augmented_audio\fear_3720.wav,2.1021315192743764,crema
angry,female,normal,./data/augmented_audio\angry_3721.wav,2.5025396825396826,crema
fear,male,normal,./data/augmented_audio\fear_3722.wav,2.4024036281179137,crema
happy,female,normal,./data/augmented_audio\happy_3723.wav,3.703718820861678,ravdess
sad,male,high,./data/augmented_audio\sad_3724.wav,2.0020408163265304,crema
angry,female,high,./data/augmented_audio\angry_3725.wav,4.104126984126984,ravdess
neutral,female,normal,./data/augmented_audio\neutral_3726.wav,2.2689795918367346,crema
fear,male,normal,./data/augmented_audio\fear_3727.wav,2.2756009070294785,crema
sad,female,normal,./data/augmented_audio\sad_3728.wav,2.4546938775510205,tess
disgust,female,normal,./data/augmented_audio\disgust_3729.wav,3.436780045351474,crema
angry,female,normal,./data/augmented_audio\angry_3730.wav,2.1010430839002265,tess
neutral,female,normal,./data/augmented_audio\neutral_3731.wav,1.9352834467120181,crema
disgust,female,low,./data/augmented_audio\disgust_3732.wav,1.901904761904762,crema
neutral,male,normal,./data/augmented_audio\neutral_3733.wav,3.5035374149659866,ravdess
happy,female,normal,./data/augmented_audio\happy_3734.wav,2.9696598639455782,crema
surprised,female,normal,./data/augmented_audio\surprised_3735.wav,2.212698412698413,tess
fear,male,normal,./data/augmented_audio\fear_3736.wav,2.769478458049887,crema
disgust,male,normal,./data/augmented_audio\disgust_3737.wav,3.7704761904761903,crema
disgust,female,normal,./data/augmented_audio\disgust_3738.wav,2.282721088435374,crema
angry,male,normal,./data/augmented_audio\angry_3739.wav,2.035419501133787,crema
happy,male,normal,./data/augmented_audio\happy_3740.wav,2.1021315192743764,crema
happy,female,normal,./data/augmented_audio\happy_3741.wav,3.737097505668934,ravdess
neutral,female,normal,./data/augmented_audio\neutral_3742.wav,2.168843537414966,crema
disgust,male,normal,./data/augmented_audio\disgust_3743.wav,3.47015873015873,crema
neutral,male,normal,./data/augmented_audio\neutral_3744.wav,2.3356916099773244,crema
neutral,female,normal,./data/augmented_audio\neutral_3745.wav,2.43578231292517,crema
disgust,female,normal,./data/augmented_audio\disgust_3746.wav,4.004036281179138,ravdess
sad,male,normal,./data/augmented_audio\sad_3747.wav,2.5025396825396826,crema
disgust,male,normal,./data/augmented_audio\disgust_3748.wav,3.3700226757369616,crema
disgust,female,normal,./data/augmented_audio\disgust_3749.wav,3.5035374149659866,crema
angry,male,normal,./data/augmented_audio\angry_3750.wav,2.9696598639455782,crema
angry,female,normal,./data/augmented_audio\angry_3751.wav,3.6369614512471657,crema
neutral,female,normal,./data/augmented_audio\neutral_3752.wav,2.3690702947845805,crema
sad,female,normal,./data/augmented_audio\sad_3753.wav,2.2022222222222223,crema
disgust,female,high,./data/augmented_audio\disgust_3754.wav,3.4034013605442177,crema
fear,female,low,./data/augmented_audio\fear_3755.wav,2.282721088435374,crema
disgust,female,normal,./data/augmented_audio\disgust_3756.wav,1.8685260770975056,crema
sad,female,normal,./data/augmented_audio\sad_3757.wav,2.3233560090702947,tess
fear,female,normal,./data/augmented_audio\fear_3758.wav,3.4034013605442177,ravdess
disgust,female,normal,./data/augmented_audio\disgust_3759.wav,1.5682539682539682,crema
happy,male,normal,./data/augmented_audio\happy_3760.wav,2.669342403628118,crema
sad,female,low,./data/augmented_audio\sad_3761.wav,1.8685260770975056,crema
angry,female,normal,./data/augmented_audio\angry_3762.wav,2.1010884353741495,tess
disgust,male,normal,./data/augmented_audio\disgust_3763.wav,2.669342403628118,crema
sad,male,normal,./data/augmented_audio\sad_3764.wav,2.3690249433106576,crema
neutral,female,normal,./data/augmented_audio\neutral_3765.wav,2.9696598639455782,crema
fear,female,normal,./data/augmented_audio\fear_3766.wav,1.5453514739229024,tess
angry,female,normal,./data/augmented_audio\angry_3767.wav,2.836190476190476,crema
fear,male,normal,./data/augmented_audio\fear_3768.wav,2.3690249433106576,crema
neutral,female,normal,./data/augmented_audio\neutral_3769.wav,2.0941950113378685,tess
happy,male,normal,./data/augmented_audio\happy_3770.wav,2.43578231292517,crema
neutral,male,normal,./data/augmented_audio\neutral_3771.wav,2.4691609977324265,crema
sad,female,normal,./data/augmented_audio\sad_3772.wav,2.314013605442177,tess
neutral,male,normal,./data/augmented_audio\neutral_3773.wav,3.3033106575963718,ravdess
neutral,female,normal,./data/augmented_audio\neutral_3774.wav,3.069750566893424,crema
surprised,female,normal,./data/augmented_audio\surprised_3775.wav,1.874421768707483,tess
disgust,female,normal,./data/augmented_audio\disgust_3776.wav,2.5025396825396826,crema
disgust,male,normal,./data/augmented_audio\disgust_3777.wav,3.937278911564626,ravdess
sad,male,high,./data/augmented_audio\sad_3778.wav,2.802857142857143,crema
neutral,female,normal,./data/augmented_audio\neutral_3779.wav,1.8955555555555557,tess
happy,male,normal,./data/augmented_audio\happy_3780.wav,3.570294784580499,crema
angry,female,normal,./data/augmented_audio\angry_3781.wav,2.5359183673469388,crema
disgust,female,normal,./data/augmented_audio\disgust_3782.wav,1.9352834467120181,crema
angry,male,normal,./data/augmented_audio\angry_3783.wav,2.769478458049887,crema
disgust,female,normal,./data/augmented_audio\disgust_3784.wav,3.7704761904761903,crema
sad,female,normal,./data/augmented_audio\sad_3785.wav,2.635963718820862,crema
angry,male,normal,./data/augmented_audio\angry_3786.wav,3.0030385487528344,crema
disgust,male,normal,./data/augmented_audio\disgust_3787.wav,2.43578231292517,crema
sad,female,normal,./data/augmented_audio\sad_3788.wav,2.802857142857143,crema
neutral,male,normal,./data/augmented_audio\neutral_3789.wav,2.43578231292517,crema
neutral,male,normal,./data/augmented_audio\neutral_3790.wav,2.4024036281179137,crema
happy,female,normal,./data/augmented_audio\happy_3791.wav,1.972154195011338,tess
fear,female,normal,./data/augmented_audio\fear_3792.wav,2.702721088435374,crema
sad,male,high,./data/augmented_audio\sad_3793.wav,2.5025396825396826,crema
surprised,female,normal,./data/augmented_audio\surprised_3794.wav,2.111292517006803,tess
disgust,male,normal,./data/augmented_audio\disgust_3795.wav,2.2356009070294784,crema
neutral,female,normal,./data/augmented_audio\neutral_3796.wav,2.4691609977324265,crema
disgust,male,normal,./data/augmented_audio\disgust_3797.wav,2.5025396825396826,crema
sad,female,normal,./data/augmented_audio\sad_3798.wav,2.802857142857143,crema
angry,female,normal,./data/augmented_audio\angry_3799.wav,1.6866213151927438,tess
